ref_id,userId,id,title,price,type,sq_feet,availability,avdate,location,thumb,thumb2,slide,link,latitude,longitude,marker,address,address_hidden,city,province,intro,community,quadrant,phone,phone_2,preferred_contact,website,email,smoking,lease_term,garage_size,status,book_tour,v,s,f,bedrooms,den,baths,cats,dogs,utilities_included,features
573825,1502444,573825,The Oliver West - Brand New Luxury Beltline Lifestyle: Early Bird Advantages Available!,1638 - 12988,Apartment,"1832, 1378, 1572, 1700, 1300, 793, 800, 1291, 1305, 600, 1000, 500",Immediate,Immediate,Beltline,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/573825/thumber_11476462.v.4147930918e271130e0cdf6421957183.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/573825/thumber_11476462.v.4147930918e271130e0cdf6421957183.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/573825/slide_11476462.v.4147930918e271130e0cdf6421957183.jpg,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/573825,51.043930900000,-114.072623100000,e2b61342a2dd826716b27d34807ce9f9,538 10th Ave,False,Calgary,Alberta,538 10th Ave,Beltline,,4037000866,4037000866,Phone||Text||Email,https://www.oliveron10th.com/?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=The%20Oliver%20-%20West,1,,Long Term,underground,active,,3,RSYNC,2,1 - 2,"No, Yes",1 - 2.5,True,True,"['Heat', 'Water']","['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Fridge']"
597245,2138812,597245,Active Adult Lifestyle Living in South Calgary,1730 - 2340,Apartment,"615, 885, 855, 874, 761, 661, 853",Immediate,Immediate,Legacy,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/597245/thumber_11462862.v.c9b65968b5d833395320927eaa24f8f5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/597245/thumber_11462862.v.c9b65968b5d833395320927eaa24f8f5.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/597245/slide_11462862.v.c9b65968b5d833395320927eaa24f8f5.jpg,/ab/calgary/rentals/apartment/1-bedroom/legacy/pet-friendly/597245,50.859793500000,-114.025684100000,81a19600a5c71fbf452c6eb440bb764b,1000-3000 700 Legacy Village Road SE,False,Calgary,Alberta,1000-3000 700 Legacy Village Road SE,Legacy,,5876027620,,Phone||Text||Email,http://www.meadowvistalegacy.com,1,,Long Term,"underground, outdoor",active,,3,RSYNC,2,1 - 2,No,1 - 2,True,True,False,"['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Zero-Step Entrance']"
510224,1506175,510224,Large Spacious Renovated units in the heart of Calgary's Beltline,1650 - 1833,Apartment,"732, 765, 789",Immediate,Immediate,Beltline,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/510224/thumber_8479036.v.63b7e2ec93d77df8d2095acf8311d6e9.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/510224/thumber_8479036.v.63b7e2ec93d77df8d2095acf8311d6e9.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/510224/slide_8479036.v.63b7e2ec93d77df8d2095acf8311d6e9.jpg,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/510224,51.040658100000,-114.092400300000,dc5b9621f61bee5929b84f7971cd12ac,1310 14 Ave SW,False,Calgary,Alberta,1310 14 Ave SW,Beltline,,5873169096,,Phone||Text||Email,https://www.unitiipm.com//residential/chelsea-estates,1,Non-Smoking,Long Term,"covered, underground",active,https://tourswidget.rentsync.com?buildingId=265617&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,2,1 - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
588686,1652953,588686,Brand New Sunnyside Apartments!,1995 - 2888,Apartment,"917, 717, 640, 626, 604, 872",Immediate,Immediate,Sunnyside,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/588686/thumber_10910220.v.64a9e330e9ca02dc5fa7261b8ce81520.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/588686/thumber_10910220.v.64a9e330e9ca02dc5fa7261b8ce81520.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/588686/slide_10910220.v.64a9e330e9ca02dc5fa7261b8ce81520.jpg,/ab/calgary/rentals/apartment/1-bedroom/sunnyside/pet-friendly/588686,51.053096700000,-114.084757700000,99e1c7db57f5c8f6e7b6295500e7f162,223-9A Street NW,False,Calgary,Alberta,223-9A Street NW,Sunnyside,,4036895677,,Phone||Text||Email,http://www.hiveyyc.com?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Hive%20at%20Sunnyside,1,Non-Smoking,Long Term,"underground, covered",active,,3,RSYNC,2,1 - 2,No,1 - 2,True,True,False,"['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Air Conditioning']"
497590,1502444,497590,$500 Security Deposit on all suites for a limited time,1895,Apartment,571,Immediate,Immediate,Capitol Hill,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/497590/thumber_8857495.v.5e86f22323bcf265ed5979222b483c4a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/497590/thumber_8857495.v.5e86f22323bcf265ed5979222b483c4a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/497590/slide_8857495.v.5e86f22323bcf265ed5979222b483c4a.jpg,/ab/calgary/rentals/apartment/1-bedroom/capitol-hill/pet-friendly/497590,51.070745300000,-114.093420200000,bb933e1762b3671904638ff9a676e7b0,1450 20 Ave NW,False,Calgary,Alberta,1450 20 Ave NW,Capitol Hill,,5876021522,,Phone||Text||Email,https://catalystluxuryliving.com/?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=Catalyst%20Luxury%20Residences,1,Non-Smoking,Long Term,"underground, covered",active,,3,RSYNC,2,1,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Storage Lockers', 'Fridge', 'Oven/Stove']"
583878,2050932,583878,Sunalta Heights - Luxury Apartments ,2295 - 2700,Apartment,"848, 993, 901, 973, 980",Immediate,Immediate,Sunalta,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583878/thumber_10624346.v.0203807f20ab6f96551890d4d71a8694.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583878/thumber_10624346.v.0203807f20ab6f96551890d4d71a8694.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/583878/slide_10624346.v.0203807f20ab6f96551890d4d71a8694.jpg,/ab/calgary/rentals/apartment/2-bedrooms/sunalta/pet-friendly/583878,51.044448200000,-114.096735500000,00951bcaf5b4383bd5af038192b3373c,1538 10 Avenue SW,False,Calgary,Alberta,1538 10 Avenue SW,Sunalta,,8254254563,,Phone||Text||Email,https://sunaltaheights.com/,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,2 - 2,No,2,True,True,"['Heat', 'Water']","['Elevator', 'Storage Lockers', 'Zero-Step Entrance', 'Air Conditioning']"
535808,1506175,535808,Be part of an amazing community with an inner courtyard,2050 - 2525,Apartment,"965, 710, 820, 740",Immediate,Immediate,South Calgary,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/535808/thumber_9107987.v.402c07ab9c820cb21791701eb3731776.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/535808/thumber_9107987.v.402c07ab9c820cb21791701eb3731776.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/535808/slide_9107987.v.402c07ab9c820cb21791701eb3731776.jpg,/ab/calgary/rentals/apartment/1-bedroom/south-calgary/pet-friendly/535808,51.024172100000,-114.114098900000,23fc7786119ead527b00ce4b7ce86d33,2232 33 Avenue Southwest,False,Calgary,Alberta,2232 33 Avenue Southwest,South Calgary,,5878710260,5875764448,Phone||Text||Email,https://www.unitiipm.com//residential/cy33,1,Non-Smoking,Long Term,"underground, covered",active,https://tourswidget.rentsync.com?buildingId=277115&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,2,1 - 2,"No, Yes",1.5 - 2,True,True,"['Heat', 'Water']","['Elevator', 'Storage Lockers', 'Fridge', 'Oven/Stove']"
468620,28791,468620,"CUBE APARTMENTS, ENJOY DOWNTOWN LIVING IN CALGARY BELTLINE
Free Reserved Parking Included for Residents. ",1834 - 2138,Apartment,"692, 637, 716, 782, 685",Immediate,Immediate,Beltline,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/468620/thumber_11411366.v.ee6a7988c5e9e84c4717e1da09d25bf7.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/468620/thumber_11411366.v.ee6a7988c5e9e84c4717e1da09d25bf7.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/468620/slide_11411366.v.ee6a7988c5e9e84c4717e1da09d25bf7.jpg,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/468620,51.042900100000,-114.088540700000,a54f871976402a667cfc6103352254f5,1177 11 Ave SW,False,Calgary,Alberta,1177 11 Ave SW,Beltline,,5876027667,,Phone||Text||Email,http://www.cubeyyc.ca,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,2,1 - 1,No,1,True,True,"['Heat', 'Water']",
540340,1903474,540340,Jovie,1735 - 2395,Apartment,"1006, 853, 907, 578",Immediate,Immediate,Carrington,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/540340/thumber_11360722.v.3bb8ebc80cc31fcc13d469fc5f091b62.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/540340/thumber_11360722.v.3bb8ebc80cc31fcc13d469fc5f091b62.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/540340/slide_11360722.v.3bb8ebc80cc31fcc13d469fc5f091b62.jpg,/ab/calgary/rentals/apartment/1-bedroom/carrington/pet-friendly/540340,51.183119242008,-114.091018593120,5dfaf21ae0f543aff17ba740a54e89a9,245 Carrington Plaza NW,False,Calgary,Alberta,245 Carrington Plaza NW,Carrington,,5873201243,,Phone||Text||Email,http://www.jovie.ca,1,Non-Smoking,Long Term,"underground, outdoor",active,https://tourswidget.rentsync.com?buildingId=241689&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,2,1 - 3,"No, Yes",1 - 2,True,True,['Heat'],"['Elevator', 'Storage Lockers', 'Air Conditioning', 'Fridge']"
571702,1998219,571702,"Welcome to Eleven, the heartbeat of the Beltline!",1770 - 2250,Apartment,"541, 537, 854",Immediate,Immediate,Beltline,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/571702/thumber_10552384.v.9d3576f006e67d73fc13fd8295434061.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/571702/thumber_10552384.v.9d3576f006e67d73fc13fd8295434061.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/571702/slide_10552384.v.9d3576f006e67d73fc13fd8295434061.jpg,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/571702,51.043391700000,-114.089263500000,32a9451fec0ddfaa6819903b37412cd1,1055 11 Street SW,False,Calgary,Alberta,1055 11 Street SW,Beltline,,8254254747,,Phone||Text||Email,,1,Non-Smoking,Long Term,"covered, underground",active,,3,RSYNC,2,studio - 2,No,1 - 2,True,True,"['Heat', 'Water']","['Elevator', 'Zero-Step Entrance', 'Fridge', 'Oven/Stove']"
29842,392496,29842,Royal View Apartments,1600 - 1980,Apartment,"900, 800, 670, 620, 865, 700",Immediate,"December 07, Immediate",Beltline,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/29842/thumber_11080021.v.64a0b1c288e8b890911ee516778edcc2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/29842/thumber_11080021.v.64a0b1c288e8b890911ee516778edcc2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/29842/slide_11080021.v.64a0b1c288e8b890911ee516778edcc2.jpg,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/29842,51.038595000000,-114.092940000000,7e0879f92d05b6ae2e357208d310fda7,1320 16 Avenue SW,False,Calgary,Alberta,1320 16 Avenue SW,Beltline,,5879007215,,Phone||Text||Email,https://www.quadrealres.com/apartments/ab/calgary/royal-view-apartments-0/?utm_source=infinitybundle,1,Non-Smoking,Long Term,"outdoor, covered",active,,3,RSYNC,2,1 - 2,No,1 - 1.5,True,True,"['Heat', 'Water']","['Balcony', 'Window Coverings', 'Laundry - Shared']"
572724,328294,572724,Skyway Apartments,1525 - 2450,Apartment,"674, 817, 741, 723, 784, 814, 800, 861, 830, 1003, 835, 1031, 560, 561, 597, 457, 636, 633, 642, 634, 1046, 992, 828, 819, 930, 846",Immediate,"January 15, December 09, Immediate",Cougar Ridge,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/572724/thumber_10483452.v.f5058a526fe8e93fe4b2ff80dcf4ff27.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/572724/thumber_10483452.v.f5058a526fe8e93fe4b2ff80dcf4ff27.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/572724/slide_10483452.v.f5058a526fe8e93fe4b2ff80dcf4ff27.jpg,/ab/calgary/rentals/apartment/1-bedroom/cougar-ridge/pet-friendly/572724,51.080835000000,-114.201863300000,b71bb86066e19fffcecb4ac7c49b90c0,1400 Na'a Drive SW,False,Calgary,Alberta,1400 Na'a Drive SW,Cougar Ridge,,8253051947,,Phone||Text||Email,https://www.DeverauxRentals.ca/our-locations/skyway,1,,Long Term,"underground, outdoor",active,,3,RSYNC,2,1 - 3,"Yes, No",1 - 2,True,True,"['Heat', 'Water']","['Air Conditioning', 'Balcony', 'Microwave', 'Luxury Vinyl Plank Flooring']"
360258,104722,360258,"For a limited time only, enjoy free high-speed internet",1882 - 2376,Apartment,,Immediate,Immediate,Quarry Park,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/360258/thumber_9638460.v.4a7a462fdd304f3b11e3f6c924a6d8e9.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/360258/thumber_9638460.v.4a7a462fdd304f3b11e3f6c924a6d8e9.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/360258/slide_9638460.v.4a7a462fdd304f3b11e3f6c924a6d8e9.jpg,/ab/calgary/rentals/apartment/1-bedroom/quarry-park/pet-friendly/360258,50.959107400000,-114.018091500000,7ae6182a35e740782dff94de1cc472a0,380 Quarry Way Southeast,False,Calgary,Alberta,380 Quarry Way Southeast,Quarry Park,,5878715140,,Phone||Text||Email,https://www.mintoapartments.com/calgary/apartment-rentals/The-Quarters/main.html?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=The%20Quarters,1,Non-Smoking,Long Term,"covered, outdoor",active,,3,RSYNC,1,1 - 2,No,1,True,True,"['Heat', 'Water', 'Internet']","['Elevator', 'Storage Lockers', 'Fridge', 'Oven/Stove']"
351340,455305,351340,The Birkenshaw Apartments,1329 - 1579,Apartment,"484, 683",Immediate,Immediate,Beltline,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/351340/thumber_9086500.v.a4974a089fd8d165f8240869582a811a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/351340/thumber_9086500.v.a4974a089fd8d165f8240869582a811a.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/351340/slide_9086500.v.a4974a089fd8d165f8240869582a811a.jpg,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/351340,51.040832500000,-114.075299200000,f62323c92933d6dc18881a8efca0ffe9,605 13 Ave SW,False,Calgary,Alberta,605 13 Ave SW,Beltline,,8332668186,,Phone||Text||Email,https://www.homestead.ca/apartments/the-birkenshaw?utm_source=RentSync&utm_medium=Rentals.ca%20Infinity%20Network&utm_campaign=The%20Birkenshaw%20Apartments,1,Non-Smoking,Long Term,"covered, outdoor, underground",active,,3,RSYNC,1,1 - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Fridge', 'Oven/Stove']"
513194,296350,513194, Leasing Now !! Spacious and Stylish Pet Friendly  2&3 bedroom Townhomes! ,1295 - 2495,Townhouse,"1336, 616, 505, 1317, 948",Immediate,"Immediate, January 15, February 15, December 15",Seton,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/513194/thumber_9665021.v.cde0f3125367f1dae6b27aa8bc730f55.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/513194/thumber_9665021.v.cde0f3125367f1dae6b27aa8bc730f55.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/513194/slide_9665021.v.cde0f3125367f1dae6b27aa8bc730f55.jpg,/ab/calgary/rentals/townhouse/1-bedroom/seton/pet-friendly/513194,50.877412477964,-113.946391150260,9892732d2305d6416a1c1a6ab2d33d80,4613 Seton Dr,False,Calgary,Alberta,4613 Seton Dr,Seton,,8252525870,,Phone||Text||Email,https://www.rentwithrohit.com/apartments/ab/calgary/essential-seton/default.aspx,1,,Long Term,,active,,3,RSYNC,1,1 - 3,No,1 - 2,True,True,False,
343046,392496,343046,Rouleau,1800 - 2265,Apartment,"754, 673, 1028, 1024",Immediate,"Immediate, December 07, December 12",Mission,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/343046/thumber_8550114.v.220b59d7bdf0ac8d072f3040ce5fd1dc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/343046/thumber_8550114.v.220b59d7bdf0ac8d072f3040ce5fd1dc.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/343046/slide_8550114.v.220b59d7bdf0ac8d072f3040ce5fd1dc.jpg,/ab/calgary/rentals/apartment/1-bedroom/mission/pet-friendly/343046,51.029764000000,-114.065254000000,ca9eba1b4a2fb4c1a4cfb9399ae6d795,111 25th Ave SW,False,Calgary,Alberta,111 25th Ave SW,Mission,,5873178389,,Phone||Text||Email,https://www.quadrealres.com/apartments/ab/calgary/the-rouleau/?utm_source=infinitybundle,1,Non-Smoking,Long Term,covered,active,,3,RSYNC,1,1 - 2,No,1 - 2,True,True,"['Heat', 'Water']","['Dishwasher', 'In-suite Storage']"
508378,1506175,508378,Newly renovated spacious suites in the heart of Beltline,1490 - 1746,Apartment,"570, 811, 759",Immediate,Immediate,Beltline,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/508378/thumber_8432549.v.42e2a2b161e9b8ecc02749bbf5e0203f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/508378/thumber_8432549.v.42e2a2b161e9b8ecc02749bbf5e0203f.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/508378/slide_8432549.v.42e2a2b161e9b8ecc02749bbf5e0203f.jpg,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/508378,51.041208200000,-114.080470900000,0f6b6f1a6034d2f913cc4f311c286c4f,824 13 Avenue SW,False,Calgary,Alberta,824 13 Avenue SW,Beltline,,5876022677,,Phone||Text||Email,https://www.unitiipm.com//residential/prestige-apartments,1,Non-Smoking,Long Term,"covered, outdoor",active,https://tourswidget.rentsync.com?buildingId=263149&source=syndication&fullSource=rentals_infinity&isRentalsBundle=1,3,RSYNC,1,1 - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Laundry - Shared', 'Storage Lockers', 'Fridge']"
433243,1275632,433243,Up to 1-Month Free Rent at One Park Central!,1660 - 4500,Apartment,"530, 498, 558, 520, 527, 574, 779, 490, 868, 1363, 750, 456, 1121, 631, 363",Immediate,Immediate,Beltline,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/433243/thumber_11339151.v.b550c1de8122bbe0431fd98fa6c44dd2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/433243/thumber_11339151.v.b550c1de8122bbe0431fd98fa6c44dd2.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/433243/slide_11339151.v.b550c1de8122bbe0431fd98fa6c44dd2.jpg,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/433243,51.041837187973,-114.072026294440,a424fdad519a4119f8a1390c91c66dd8,510 12th Avenue SW,False,Calgary,Alberta,510 12th Avenue SW,Beltline,,5878715539,,Phone||Text||Email,https://promo.parkcentralcalgary.com/,1,Non-Smoking,Long Term,underground,active,,3,RSYNC,1,studio - 3,No,1 - 2.5,True,True,"['Heat', 'Water']",['Dishwasher']
560913,1519125,560913,First on Tenth,1515 - 1730,Apartment,"831, 636",Immediate,Immediate,Beltline,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560913/thumber_11352225.v.f1a84bda66bc3ee1bbae45682ca39267.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560913/thumber_11352225.v.f1a84bda66bc3ee1bbae45682ca39267.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/560913/slide_11352225.v.f1a84bda66bc3ee1bbae45682ca39267.jpg,/ab/calgary/rentals/apartment/1-bedroom/beltline/pet-friendly/560913,51.043039200000,-114.063881200000,ac19bae7808742d6ecf2d4f4b379ef9b,123 10 Ave SW,False,Calgary,Alberta,123 10 Ave SW,Beltline,,5876027309,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/65e10a42dee450002eb7ba7f?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,1,1 - 2,No,1,True,True,"['Heat', 'Water']","['Elevator', 'Fridge', 'Microwave', 'Dishwasher']"
566828,1519125,566828,Kingsland Gardens,1415 - 1625,Apartment,"685, 865",Immediate,Immediate,Kingsland,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/566828/thumber_11352049.v.4864cd9479c9871b1a11b87b12170065.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/566828/thumber_11352049.v.4864cd9479c9871b1a11b87b12170065.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/566828/slide_11352049.v.4864cd9479c9871b1a11b87b12170065.jpg,/ab/calgary/rentals/apartment/1-bedroom/kingsland/pet-friendly/566828,51.001679400000,-114.078560000000,a94381754bb20b5cb03d05a6b721e86a,742 Kingsmere Crescent SW,False,Calgary,Alberta,742 Kingsmere Crescent SW,Kingsland,,5876001142,,Phone||Text||Email,https://hazelview.rhenti.com/#/property/66269a8702be3f002d6c4d12?channel=hazelview,1,Non-Smoking,Long Term,,active,,3,RSYNC,1,1 - 2,No,1,True,True,"['Heat', 'Water']",['Fridge']
568003,328294,568003,Podium Apartments,1554 - 2600,Apartment,"615, 888, 879, 886, 1097, 525, 531, 565, 562, 614, 625, 834, 838, 874, 873, 869, 882, 891, 987, 1086, 1166",Immediate,Immediate,Greenwich,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/568003/thumber_9997049.v.32877843d83d53e3715930f1855e5c50.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/568003/thumber_9997049.v.32877843d83d53e3715930f1855e5c50.jpg,https://f1a3d4fea3a9a877e732-356deb4d9644d2835b7712e712dbd1ea.ssl.cf2.rackcdn.com/568003/slide_9997049.v.32877843d83d53e3715930f1855e5c50.jpg,/ab/calgary/rentals/apartment/1-bedroom/greenwich/pet-friendly/568003,51.081750000000,-114.211560000000,e5925075d16e79980bdffc091f28ea1e,8620 Canada Olympic Dr SW,False,Calgary,Alberta,8620 Canada Olympic Dr SW,Greenwich,,5876003074,,Phone||Text||Email,https://www.DeverauxRentals.ca/our-locations/podium-apartments,1,,Long Term,underground,active,,3,RSYNC,1,1 - 3,"Yes, No",1 - 2,True,True,"['Heat', 'Water']","['Elevator', 'Zero-Step Entrance', 'Air Conditioning', 'Balcony']"
